usgs_id,ocean_class,dist_to_coast_km
iscgem610586486,transitional,71.895
iscgem610586404,oceanic,204.891
iscgem610586348,transitional,135.856
iscgem610586334,continental,2.68
iscgem606732767,transitional,177.744
iscgem608402324,transitional,80.956
iscgem606760333,transitional,94.296
iscgem611581290,continental,3.744
iscgem606733224,oceanic,1072.042
iscgem610586175,oceanic,372.358
iscgem606634885,oceanic,400.323
iscgem610579343,transitional,52.302
iscgem610578772,continental,11.917
iscgem606503517,transitional,186.758
iscgem610574915,continental,28.91
iscgem606419074,transitional,105.559
iscgem606411964,transitional,86.948
iscgem610574490,transitional,73.639
iscgem608396645,continental,24.869
iscgem610574412,continental,36.626
iscgem606502838,transitional,57.961
iscgem606335395,transitional,53.117
iscgem610574254,transitional,101.709
iscgem610574133,transitional,69.326
iscgem611078990,continental,42.501
iscgem605673645,oceanic,1137.96
iscgem610574007,transitional,80.679
iscgem610573903,oceanic,299.461
iscgem605660604,transitional,92.902
iscgem610573832,continental,41.794
iscgem608459961,transitional,56.097
iscgem605652201,continental,31.105
iscgem610573502,oceanic,405.457
iscgem605640197,oceanic,680.331
iscgem610573464,continental,40.813
iscgem606335020,oceanic,558.84
iscgem610573376,transitional,102.171
iscgem610573069,transitional,51.225
iscgem610573013,transitional,97.509
iscgem610572980,oceanic,570.394
iscgem610572978,oceanic,581.871
iscgem605505323,transitional,104.13
iscgem605504658,oceanic,680.932
iscgem605399805,transitional,98.97
iscgem605477810,transitional,134.069
iscgem610572650,oceanic,389.555
iscgem610572531,continental,44.577
iscgem610572397,transitional,97.455
iscgem605273887,oceanic,214.031
iscgem605246940,oceanic,510.085
iscgem610572301,transitional,175.45
iscgem610785807,transitional,159.135
iscgem610572079,continental,9.876
iscgem610572067,continental,3.197
iscgem610785789,oceanic,270.647
iscgem610785780,transitional,70.551
iscgem610639906,transitional,55.776
iscgem605131010,oceanic,764.752
iscgem610642399,oceanic,312.614
iscgem605100302,transitional,142.759
iscgem605100295,transitional,95.047
iscgem605099589,oceanic,1808.968
iscgem606920342,continental,6.721
iscgem605136088,continental,18.806
iscgem604851249,transitional,71.689
iscgem608459519,oceanic,366.855
iscgem605154384,transitional,76.457
iscgem604848449,transitional,55.627
iscgem604828373,continental,23.759
iscgem604826038,transitional,123.488
iscgem605136000,continental,4.794
iscgem610571023,continental,11.603
iscgem604793643,continental,17.119
iscgem604793429,transitional,122.677
iscgem605141863,transitional,191.518
iscgem604773803,oceanic,544.753
iscgem604772921,oceanic,232.834
iscgem604767597,continental,43.701
iscgem609548669,transitional,61.935
iscgem604785796,transitional,102.129
iscgem604767575,transitional,101.464
iscgem604767570,transitional,123.479
iscgem610146386,continental,32.027
iscgem610146243,continental,1.834
iscgem604785689,transitional,100.121
iscgem606918380,continental,2.535
iscgem604760177,continental,0.361
iscgem604760173,continental,5.561
iscgem604760168,transitional,91.385
iscgem604785666,transitional,98.813
iscgem604760164,transitional,83.435
iscgem604785646,continental,25.578
iscgem604725998,oceanic,673.581
iscgem604664364,oceanic,252.595
iscgem610416360,continental,20.057
iscgem604650993,oceanic,254.363
iscgem604634206,oceanic,294.491
iscgem604583965,transitional,51.655
iscgem604583704,oceanic,477.333
iscgem604583685,oceanic,478.122
iscgem604583496,transitional,50.369
iscgem604682097,oceanic,2464.174
iscgem604544510,continental,8.561
iscgem604541338,continental,1.313
iscgem604682050,oceanic,1362.57
iscgem604514202,oceanic,382.955
iscgem604513336,continental,9.327
iscgem604682031,oceanic,529.465
iscgem604512323,oceanic,506.854
iscgem604582406,transitional,141.085
iscgem604514019,transitional,50.376
iscgem604502348,continental,41.409
iscgem604513967,continental,32.642
iscgem604464491,continental,28.253
iscgem604513952,continental,13.279
iscgem604462903,continental,7.875
iscgem604513943,transitional,107.944
iscgem604462078,oceanic,483.982
iscgem604455971,oceanic,353.293
iscgem604513918,continental,33.799
iscgem604453083,transitional,69.746
iscgem604513902,transitional,57.95
iscgem604452785,continental,49.175
iscgem604452697,continental,32.488
iscgem610240376,continental,25.329
iscgem604513889,continental,37.405
iscgem604452070,continental,17.059
iscgem604451433,continental,42.529
iscgem604451431,transitional,51.409
iscgem604425796,continental,34.684
iscgem604399530,continental,29.468
iscgem604399091,continental,28.344
iscgem604399088,continental,32.386
iscgem607727143,transitional,91.855
iscgem610102185,transitional,54.627
iscgem610098947,oceanic,434.576
iscgem604187156,transitional,54.444
iscgem604187018,transitional,72.828
iscgem610098741,transitional,64.987
iscgem604162382,transitional,72.662
iscgem604162227,continental,49.064
iscgem606813501,continental,9.583
iscgem604161833,continental,6.616
iscgem604156129,continental,5.122
iscgem604108429,transitional,125.029
iscgem604107857,oceanic,410.162
iscgem604106465,transitional,59.307
iscgem604400585,transitional,182.096
iscgem604087249,transitional,77.348
iscgem604085372,continental,32.104
iscgem608355582,transitional,124.683
iscgem604056093,transitional,156.466
iscgem604043291,oceanic,1558.566
iscgem604037141,continental,30.672
iscgem609925551,continental,2.034
iscgem604062322,oceanic,410.646
iscgem604028223,continental,23.767
iscgem609700773,continental,1.918
iscgem604007560,continental,33.855
iscgem604055705,transitional,84.344
iscgem604055704,continental,43.121
iscgem603956355,transitional,56.367
iscgem604060577,continental,13.591
iscgem603861057,transitional,175.369
iscgem603834082,transitional,97.769
iscgem603823975,continental,21.058
iscgem603823965,continental,19.468
iscgem606907619,oceanic,317.553
iscgem603824898,transitional,193.793
iscgem603797981,transitional,55.917
iscgem603797971,continental,12.648
iscgem603794680,continental,35.003
iscgem603824875,transitional,73.01
iscgem603788612,transitional,72.459
iscgem603782753,continental,3.228
iscgem603768165,transitional,151.134
iscgem603824830,oceanic,506.761
iscgem609095356,continental,5.743
iscgem609078666,continental,13.049
iscgem603764109,transitional,50.846
iscgem609078601,oceanic,311.932
iscgem603770052,oceanic,783.106
iscgem603750265,continental,47.807
iscgem609095279,continental,23.729
iscgem609078498,continental,14.896
iscgem609096383,continental,15.826
iscgem603734159,transitional,168.648
iscgem603517938,oceanic,1363.079
iscgem603988736,oceanic,307.717
iscgem603516211,transitional,82.182
iscgem603503926,oceanic,211.071
iscgem603503050,transitional,179.133
iscgem609059670,transitional,185.565
iscgem608607960,continental,19.469
iscgem608607944,oceanic,2432.064
iscgem608458290,transitional,162.284
iscgem609059456,transitional,70.124
iscgem609059383,transitional,60.394
iscgem609059318,oceanic,1549.614
iscgem609059260,continental,25.369
iscgem608607284,transitional,53.163
iscgem609059160,transitional,60.448
iscgem608607254,transitional,99.349
iscgem608458267,transitional,152.353
iscgem603378547,transitional,103.521
iscgem603369359,transitional,50.694
iscgem608588145,transitional,77.43
iscgem603366810,transitional,54.878
iscgem608161661,oceanic,276.289
iscgem608588091,continental,26.182
iscgem603337743,oceanic,1282.649
iscgem604020963,continental,20.899
iscgem608161323,transitional,68.404
iscgem608161305,transitional,88.593
iscgem604020958,oceanic,222.09
iscgem604020957,continental,48.137
iscgem608441212,transitional,129.819
iscgem608441202,continental,12.426
iscgem608441186,oceanic,220.241
iscgem603306074,continental,6.753
iscgem603285344,oceanic,200.101
iscgem603210636,continental,27.482
iscgem603179557,continental,21.492
iscgem603179116,continental,4.527
iscgem603308099,continental,1.386
iscgem603173687,transitional,56.181
iscgem607922711,oceanic,1194.566
iscgem603075641,transitional,59.343
iscgem603074603,transitional,51.772
iscgem606825246,transitional,56.687
iscgem603236815,oceanic,409.077
iscgem606825233,transitional,180.253
iscgem603051431,continental,21.116
iscgem603042353,continental,46.059
iscgem603007143,oceanic,301.28
iscgem603007131,transitional,144.025
iscgem603044135,transitional,66.68
iscgem603044134,transitional,131.282
iscgem603161292,transitional,99.546
iscgem602987347,transitional,84.415
iscgem602972660,oceanic,433.16
iscgem602958409,continental,45.738
iscgem602949682,continental,33.925
iscgem603044077,transitional,101.807
iscgem607304923,transitional,79.387
iscgem602894394,transitional,104.386
iscgem602880302,continental,25.979
iscgem602874659,continental,10.437
iscgem602873208,transitional,140.032
iscgem602871480,transitional,95.162
iscgem607304721,oceanic,1072.617
iscgem607304709,transitional,119.981
iscgem602836134,continental,32.563
iscgem602945524,continental,5.434
iscgem606824152,oceanic,306.333
iscgem602787767,continental,44.832
iscgem602787761,continental,38.433
iscgem607304565,continental,39.592
iscgem602761452,transitional,174.076
iscgem607304526,continental,8.497
iscgem607304477,transitional,72.882
iscgem602731244,transitional,147.844
iscgem602735716,transitional,191.995
iscgem602591360,continental,41.889
iscgem602566723,continental,48.844
iscgem602566720,continental,44.146
iscgem602562017,continental,45.179
iscgem602539432,oceanic,691.793
iscgem602444221,continental,19.329
iscgem602437689,oceanic,442.059
iscgem602430301,continental,9.829
iscgem602430285,transitional,147.852
iscgem602563705,continental,17.525
iscgem602428508,continental,10.904
iscgem602426976,continental,18.807
iscgem602426049,transitional,126.144
iscgem602563676,continental,40.989
iscgem602563665,transitional,127.268
iscgem606935895,continental,9.442
iscgem602419455,transitional,101.843
iscgem602419452,transitional,66.616
iscgem602419445,continental,44.091
iscgem602392263,continental,41.385
iscgem602386888,continental,45.854
iscgem602386887,continental,39.049
iscgem602363415,continental,40.425
iscgem602401006,continental,33.678
iscgem602363406,continental,29.715
iscgem602358258,oceanic,2070.975
iscgem602342576,continental,43.578
iscgem602323421,oceanic,1546.988
iscgem602213332,transitional,65.294
iscgem602090225,continental,11.091
iscgem602043844,continental,46.369
iscgem602043763,continental,0.718
iscgem602043659,continental,25.582
iscgem602043521,oceanic,219.469
iscgem602036632,transitional,84.211
iscgem605137262,continental,30.148
iscgem602090156,transitional,71.347
iscgem602005588,oceanic,204.519
iscgem607215270,oceanic,233.983
iscgem602005586,oceanic,231.067
iscgem601995719,transitional,58.736
iscgem601995233,transitional,88.545
iscgem606632346,transitional,51.714
iscgem601901948,transitional,114.023
iscgem601901485,continental,10.574
iscgem601890535,transitional,147.836
iscgem601890509,oceanic,260.4
iscgem601884078,continental,43.758
iscgem601885134,oceanic,391.435
iscgem601883740,oceanic,357.632
iscgem601880080,transitional,117.754
iscgem601879562,continental,28.34
iscgem601868898,continental,5.087
iscgem601867005,continental,38.281
iscgem601857803,continental,40.637
iscgem603860908,continental,5.531
iscgem601844006,continental,14.993
iscgem601874182,continental,12.881
iscgem601837362,transitional,107.444
iscgem601828936,transitional,75.241
iscgem601810590,oceanic,700.874
iscgem601795099,transitional,58.399
iscgem601776277,transitional,100.76
iscgem601768557,transitional,169.915
iscgem601741086,continental,14.831
iscgem601740398,continental,29.527
iscgem603272822,continental,15.555
iscgem601833355,continental,13.95
iscgem601675877,continental,18.685
iscgem604029774,transitional,59.176
iscgem601672874,oceanic,218.642
iscgem601667544,transitional,104.832
iscgem601653047,transitional,92.643
iscgem601626911,transitional,110.843
iscgem601626654,transitional,92.515
iscgem604029703,transitional,69.704
iscgem601565602,continental,48.853
iscgem601562030,transitional,80.731
iscgem601554362,oceanic,1543.972
iscgem604846898,transitional,183.013
iscgem604084447,transitional,177.195
iscgem601551762,transitional,85.886
iscgem604029635,continental,31.44
iscgem601506103,oceanic,458.754
iscgem601506076,continental,10.852
iscgem604084432,oceanic,385.757
iscgem601506051,continental,12.905
iscgem601467946,continental,3.315
iscgem601453719,transitional,94.32
iscgem601505943,continental,36.996
iscgem601235877,transitional,63.139
iscgem601216110,oceanic,2267.527
iscgem601191880,continental,14.099
iscgem601189513,continental,38.862
iscgem601134018,transitional,69.855
iscgem601125920,continental,15.127
iscgem601112118,continental,14.075
iscgem601204638,transitional,87.496
iscgem604029413,transitional,152.068
iscgem605620374,transitional,82.037
iscgem601096643,transitional,195.247
iscgem601096638,transitional,186.7
iscgem601038861,oceanic,681.764
iscgem601033410,oceanic,444.081
iscgem601090852,oceanic,910.086
iscgem601215547,transitional,114.323
iscgem601025379,transitional,81.779
iscgem601021656,oceanic,419.746
iscgem601012000,transitional,93.646
iscgem600964287,transitional,69.057
iscgem600983935,continental,8.964
iscgem601106261,continental,7.223
iscgem600927721,continental,11.385
iscgem600983890,oceanic,548.825
iscgem600886681,continental,9.533
iscgem600983887,continental,7.593
iscgem605127971,oceanic,593.401
iscgem600983878,continental,26.806
iscgem600983872,oceanic,216.578
